date,open,high,low,close,adjClose,volume,dividend,split
2002-08-01,13.3,13.44,12.29,12.48,0.089142768,323500,0.0,1.0
2002-08-02,12.41,12.43,9.89,10.89,0.0777856365,475400,0.0,1.0
2002-08-05,10.9,11.38,10.65,10.85,0.0774999225,272000,0.0,1.0
2002-08-06,11.14,11.25,10.4,10.65,0.0760713525,229800,0.0,1.0
2002-08-07,10.65,11.11,10.4,11.11,0.0793570635,197000,0.0,1.0
2002-08-08,11.15,11.25,10.51,11.15,0.0796427775,163100,0.0,1.0
2002-08-09,11.18,11.5,10.9,11.02,0.078714207,107200,0.0,1.0
2002-08-12,11.24,11.3,10.55,10.6,0.07571421,152200,0.0,1.0
2002-08-13,10.75,11.27,10.56,10.82,0.077285637,119800,0.0,1.0
2002-08-14,10.86,11.67,10.8,11.67,0.0833570595,289100,0.0,1.0
2002-08-15,11.72,12.75,11.66,12.36,0.088285626,233100,0.0,1.0
2002-08-16,12.5,12.94,12.0,12.78,0.091285623,130600,0.0,1.0
2002-08-19,12.95,13.78,12.85,13.75,0.0982141875,148200,0.0,1.0
2002-08-20,13.79,13.91,12.9,13.25,0.0946427625,181400,0.0,1.0
2002-08-21,13.35,13.6,12.86,13.56,0.096857046,198500,0.0,1.0
2002-08-22,13.63,13.99,13.01,13.77,0.0983570445,211700,0.0,1.0
2002-08-23,13.92,13.95,13.55,13.91,0.0993570435,171900,0.0,1.0
2002-08-26,13.95,13.95,13.13,13.55,0.0967856175,188900,0.0,1.0
2002-08-27,13.55,13.55,12.01,12.23,0.0873570555,356000,0.0,1.0
2002-08-28,12.06,12.46,11.55,12.1,0.086428485,162500,0.0,1.0
2002-08-29,11.66,12.91,11.54,12.65,0.0903570525,171100,0.0,1.0
2002-08-30,12.8,13.48,12.52,13.11,0.0936427635,151500,0.0,1.0
2002-09-03,13.11,13.49,12.79,12.96,0.092571336,113800,0.0,1.0
2002-09-04,12.96,13.25,12.71,13.0,0.09285705,26700,0.0,1.0
2002-09-05,12.85,13.1,12.75,12.85,0.0917856225,20400,0.0,1.0
2002-09-06,12.99,13.1,12.75,12.8,0.09142848,54500,0.0,1.0
2002-09-09,12.87,12.95,12.5,12.62,0.090142767,101400,0.0,1.0
2002-09-10,12.61,13.3,12.45,13.23,0.0944999055,339000,0.0,1.0
2002-09-11,13.14,13.67,13.14,13.46,0.096142761,116400,0.0,1.0
2002-09-12,13.48,13.54,12.8,12.95,0.0924999075,138800,0.0,1.0
2002-09-13,12.9,12.98,12.1,12.3,0.087857055,177500,0.0,1.0
2002-09-16,12.49,12.49,11.94,12.0,0.0857142,250900,0.0,1.0
2002-09-17,12.1,12.1,11.55,11.98,0.085571343,204500,0.0,1.0
2002-09-18,11.71,11.78,10.99,11.03,0.0787856355,108700,0.0,1.0
2002-09-19,10.99,11.0,10.05,10.14,0.072428499,355600,0.0,1.0
2002-09-20,10.55,10.75,9.8,9.919,0.07084992915,248900,0.0,1.0
2002-09-23,10.0,10.25,9.881,9.961,0.07114992885,345700,0.0,1.0
2002-09-24,9.96,10.15,9.65,10.05,0.0717856425,267700,0.0,1.0
2002-09-25,10.15,10.5,9.91,10.25,0.0732142125,104100,0.0,1.0
2002-09-26,10.48,10.97,10.2,10.97,0.0783570645,297300,0.0,1.0
2002-09-27,10.87,10.98,9.972,10.08,0.071999928,364700,0.0,1.0
2002-09-30,9.9,10.1,9.65,9.7,0.069285645,345500,0.0,1.0
2002-10-01,9.93,9.94,9.25,9.5,0.067857075,275000,0.0,1.0
2002-10-02,9.64,9.64,7.85,8.1,0.057857085,665300,0.0,1.0
2002-10-03,7.97,7.98,6.85,7.251,0.05179280535,697500,0.0,1.0
2002-10-04,7.25,7.44,6.26,6.563,0.04687852455,602400,0.0,1.0
2002-10-07,6.3,6.42,5.35,5.77,0.0412142445,1123200,0.0,1.0
2002-10-08,5.75,5.99,5.47,5.67,0.0404999595,323700,0.0,1.0
2002-10-09,5.74,5.75,4.86,5.22,0.037285677,427300,0.0,1.0
2002-10-10,5.29,7.35,4.85,7.09,0.0506428065,969800,0.0,1.0
2002-10-11,7.12,7.4,6.25,6.59,0.0470713815,948700,0.0,1.0
2002-10-14,6.5,7.49,6.49,7.48,0.053428518,376600,0.0,1.0
2002-10-15,7.6,8.2,7.59,7.7,0.054999945,294700,0.0,1.0
2002-10-16,7.41,7.46,6.2,6.43,0.0459285255,414300,0.0,1.0
2002-10-17,6.61,8.2,6.6,7.7,0.054999945,534400,0.0,1.0
2002-10-18,8.2,10.3,8.2,9.56,0.068285646,1778900,0.0,1.0
2002-10-21,8.94,9.3,8.52,8.91,0.0636427935,691900,0.0,1.0
2002-10-22,8.9,9.01,8.65,8.759,0.06256422315,304500,0.0,1.0
2002-10-23,8.75,8.75,8.2,8.25,0.0589285125,252800,0.0,1.0
2002-10-24,8.49,8.49,7.75,8.11,0.0579285135,173700,0.0,1.0
2002-10-25,8.12,9.59,7.95,9.0,0.06428565,460500,0.0,1.0
2002-10-28,9.3,9.9,9.1,9.6,0.06857136,403400,0.0,1.0
2002-10-29,9.45,9.5,8.86,9.2,0.06571422,143200,0.0,1.0
2002-10-30,9.29,9.32,8.9,8.98,0.064142793,101700,0.0,1.0
2002-10-31,8.91,9.0,8.73,8.971,0.06407850735,118500,0.0,1.0
2002-11-01,8.8,9.0,8.5,8.94,0.063857079,151900,0.0,1.0
2002-11-04,9.0,9.84,8.95,9.4,0.06714279,256400,0.0,1.0
2002-11-05,9.41,9.47,9.11,9.12,0.065142792,74700,0.0,1.0
2002-11-06,9.3,9.3,8.58,8.81,0.0629285085,502300,0.0,1.0
2002-11-07,8.85,8.93,8.3,8.3,0.059285655,184700,0.0,1.0
2002-11-08,8.47,8.58,7.75,8.55,0.0610713675,351600,0.0,1.0
2002-11-11,8.5,8.5,8.2,8.41,0.0600713685,26500,0.0,1.0
2002-11-12,8.4,8.6,8.01,8.09,0.0577856565,156500,0.0,1.0
2002-11-13,8.11,9.0,7.78,8.98,0.064142793,230800,0.0,1.0
2002-11-14,9.0,9.03,8.66,8.66,0.061857081,66500,0.0,1.0
2002-11-15,8.99,9.15,8.25,9.1,0.064999935,146100,0.0,1.0
2002-11-18,9.08,10.93,8.75,10.9,0.077857065,718700,0.0,1.0
2002-11-19,10.08,10.09,8.73,9.3,0.066428505,2013900,0.0,1.0
2002-11-20,9.44,10.19,9.25,10.04,0.071714214,720400,0.0,1.0
2002-11-21,10.2,11.0,10.05,11.0,0.07857135,751200,0.0,1.0
2002-11-22,10.6,11.2,10.53,11.01,0.0786427785,320900,0.0,1.0
2002-11-25,11.1,11.15,10.55,11.1,0.079285635,340800,0.0,1.0
2002-11-26,10.8,11.0,10.48,10.49,0.0749284965,126500,0.0,1.0
2002-11-27,10.66,10.72,10.41,10.52,0.075142782,76400,0.0,1.0
2002-11-29,10.5,11.13,10.4,10.85,0.0774999225,66600,0.0,1.0
2002-12-02,10.4,11.15,10.14,10.66,0.076142781,143500,0.0,1.0
2002-12-03,10.5,11.05,10.35,10.79,0.0770713515,83200,0.0,1.0
2002-12-04,10.4,10.5,9.75,9.949,0.07106421465,176300,0.0,1.0
2002-12-05,12.02,12.1,10.78,11.0,0.07857135,902300,0.0,1.0
2002-12-06,10.99,11.17,10.33,10.95,0.0782142075,277400,0.0,1.0
2002-12-09,11.14,11.2,10.69,11.19,0.0799284915,290600,0.0,1.0
2002-12-10,11.2,12.22,11.19,12.2,0.08714277,231200,0.0,1.0
2002-12-11,11.96,13.0,11.77,12.56,0.089714196,349700,0.0,1.0
2002-12-12,12.68,12.8,12.4,12.61,0.0900713385,181000,0.0,1.0
2002-12-13,12.6,12.8,12.05,12.5,0.089285625,99700,0.0,1.0
2002-12-16,12.58,12.99,12.15,12.79,0.0913570515,149900,0.0,1.0
2002-12-17,12.8,12.98,12.5,12.69,0.0906427665,120000,0.0,1.0
2002-12-18,12.55,12.58,10.69,11.0,0.07857135,955600,0.0,1.0
2002-12-19,10.79,11.19,10.62,10.8,0.07714278,270100,0.0,1.0
2002-12-20,10.7,10.79,10.2,10.7,0.076428495,313200,0.0,1.0
2002-12-23,10.35,10.65,10.19,10.25,0.0732142125,236500,0.0,1.0
2002-12-24,10.2,10.25,9.79,9.9,0.070714215,349700,0.0,1.0
2002-12-26,9.83,10.0,9.58,9.75,0.0696427875,151600,0.0,1.0
2002-12-27,9.7,9.92,9.6,9.67,0.0690713595,328000,0.0,1.0
2002-12-30,9.85,10.0,9.6,9.99,0.0713570715,371300,0.0,1.0
2002-12-31,9.98,11.2,9.7,11.01,0.0786427785,812100,0.0,1.0
2003-01-02,11.85,12.6,11.35,11.45,0.0817856325,599800,0.0,1.0
2003-01-03,11.9,11.9,10.8,10.82,0.077285637,232000,0.0,1.0
2003-01-06,11.0,11.2,10.67,11.1,0.079285635,214500,0.0,1.0
2003-01-07,10.8,11.14,10.8,10.97,0.0783570645,138400,0.0,1.0
2003-01-08,10.8,12.0,10.67,11.41,0.0814999185,382600,0.0,1.0
2003-01-09,11.55,11.84,11.33,11.74,0.083857059,380200,0.0,1.0
2003-01-10,11.69,12.7,11.6,12.42,0.088714197,388200,0.0,1.0
2003-01-13,12.01,12.37,11.97,12.14,0.086714199,314900,0.0,1.0
2003-01-14,12.2,12.35,11.71,12.04,0.085999914,182100,0.0,1.0
2003-01-15,11.89,12.35,11.87,12.2,0.08714277,673600,0.0,1.0
2003-01-16,12.7,13.39,12.0,12.0,0.0857142,1332400,0.0,1.0
2003-01-17,11.8,11.9,11.05,11.44,0.081714204,383200,0.0,1.0
2003-01-21,11.57,11.9,11.1,11.4,0.08142849,434400,0.0,1.0
2003-01-22,11.38,11.95,11.28,11.6,0.08285706,298100,0.0,1.0
2003-01-23,11.91,12.68,11.7,12.19,0.0870713415,515700,0.0,1.0
2003-01-24,12.25,12.38,11.85,12.33,0.0880713405,453800,0.0,1.0
2003-01-27,12.1,12.28,11.72,12.28,0.087714198,245700,0.0,1.0
2003-01-28,12.03,12.85,11.91,12.55,0.0896427675,353300,0.0,1.0
2003-01-29,12.03,12.85,11.91,12.55,0.0896427675,211200,0.0,1.0
2003-01-30,12.5,12.76,12.35,12.63,0.0902141955,264300,0.0,1.0
2003-01-31,12.68,13.25,12.46,13.2,0.09428562,287100,0.0,1.0
2003-02-03,13.14,13.18,12.5,12.8,0.09142848,202600,0.0,1.0
2003-02-04,12.6,12.75,12.05,12.3,0.087857055,145700,0.0,1.0
2003-02-05,12.26,12.4,11.82,11.94,0.085285629,248900,0.0,1.0
2003-02-06,11.96,12.0,11.54,11.65,0.0832142025,266800,0.0,1.0
2003-02-07,11.8,12.25,11.69,12.18,0.086999913,358300,0.0,1.0
2003-02-10,12.23,12.77,12.15,12.47,0.0890713395,521800,0.0,1.0
2003-02-11,12.9,13.1,12.61,12.98,0.092714193,342200,0.0,1.0
2003-02-12,13.37,13.4,13.0,13.28,0.094857048,401100,0.0,1.0
2003-02-13,13.31,25.05,13.22,13.22,0.094428477,435200,0.0,1.0
2003-02-14,13.33,14.28,13.26,14.24,0.101714184,602500,0.0,1.0
2003-02-18,14.31,14.79,14.04,14.66,0.104714181,447700,0.0,1.0
2003-02-19,14.82,15.25,14.68,15.14,0.108142749,365600,0.0,1.0
2003-02-20,15.49,15.75,15.04,15.38,0.109857033,452800,0.0,1.0
2003-02-21,15.4,15.4,14.46,14.9,0.106428465,446800,0.0,1.0
2003-02-24,14.34,14.59,14.01,14.04,0.100285614,881400,0.0,1.0
2003-02-25,13.81,14.85,13.51,14.65,0.1046427525,330700,0.0,1.0
2003-02-26,14.76,14.84,14.09,14.55,0.1039284675,277000,0.0,1.0
2003-02-27,14.82,16.5,14.77,16.5,0.117857025,1651400,0.0,1.0
2003-02-28,16.63,17.2,16.3,17.11,0.1222141635,848500,0.0,1.0
2003-03-03,16.91,17.08,15.75,15.96,0.113999886,1128400,0.0,1.0
2003-03-04,15.99,16.41,15.54,16.35,0.1167855975,397500,0.0,1.0
2003-03-05,16.36,16.36,15.76,16.15,0.1153570275,249900,0.0,1.0
2003-03-06,16.31,16.49,16.0,16.3,0.116428455,246800,0.0,1.0
2003-03-07,15.98,16.6,15.75,16.09,0.1149284565,346700,0.0,1.0
2003-03-10,15.98,16.3,15.71,15.73,0.1123570305,244600,0.0,1.0
2003-03-11,15.73,15.75,15.0,15.5,0.110714175,395100,0.0,1.0
2003-03-12,15.45,15.51,14.9,15.06,0.107571321,410800,0.0,1.0
2003-03-13,15.36,16.57,15.25,16.25,0.1160713125,540000,0.0,1.0
2003-03-14,16.6,16.95,16.39,16.55,0.1182141675,437800,0.0,1.0
2003-03-17,16.58,18.09,15.66,18.0,0.1285713,1186900,0.0,1.0
2003-03-18,18.5,19.18,18.07,18.75,0.1339284375,1506500,0.0,1.0
2003-03-19,19.09,19.58,18.7,19.24,0.137428434,1147300,0.0,1.0
2003-03-20,19.45,19.69,18.61,18.83,0.1344998655,1043100,0.0,1.0
2003-03-21,19.11,19.61,18.31,18.55,0.1324998675,582200,0.0,1.0
2003-03-24,18.27,18.6,17.75,18.0,0.1285713,642600,0.0,1.0
2003-03-25,18.0,19.49,17.95,19.25,0.1374998625,900200,0.0,1.0
2003-03-26,19.4,20.74,19.25,20.6,0.14714271,1327200,0.0,1.0
2003-03-27,20.5,21.91,20.2,21.73,0.1552141305,2188000,0.0,1.0
2003-03-28,21.75,22.33,20.71,21.06,0.150428421,1867400,0.0,1.0
2003-03-31,20.19,21.1,20.11,20.35,0.1453569975,591700,0.0,1.0
2003-04-01,20.5,20.58,18.56,18.96,0.135428436,1215700,0.0,1.0
2003-04-02,20.0,20.61,19.56,19.84,0.141714144,1625800,0.0,1.0
2003-04-03,20.2,20.25,19.56,20.0,0.142857,573800,0.0,1.0
2003-04-04,20.16,20.43,19.44,19.55,0.1396427175,420300,0.0,1.0
2003-04-07,20.6,21.25,19.76,19.95,0.1424998575,736800,0.0,1.0
2003-04-08,19.89,20.6,19.1,20.18,0.144142713,447500,0.0,1.0
2003-04-09,20.75,20.8,20.0,20.4,0.14571414,418900,0.0,1.0
2003-04-10,20.49,21.16,20.11,21.02,0.150142707,387100,0.0,1.0
2003-04-11,21.24,21.7,20.65,20.77,0.1483569945,342200,0.0,1.0
2003-04-14,20.31,20.7,20.1,20.2,0.14428557,382500,0.0,1.0
2003-04-15,20.1,20.3,19.72,20.15,0.1439284275,450800,0.0,1.0
2003-04-16,20.28,20.62,20.1,20.571,0.14693556735,323800,0.0,1.0
2003-04-17,20.65,22.0,20.57,21.96,0.156856986,961600,0.0,1.0
2003-04-21,23.7,24.69,22.6,24.63,0.1759283955,3469500,0.0,1.0
2003-04-22,24.489,24.489,22.44,22.97,0.1640712645,2183600,0.0,1.0
2003-04-23,23.06,23.09,20.05,20.72,0.147999852,2627700,0.0,1.0
2003-04-24,20.54,22.79,20.3,22.02,0.157285557,2554700,0.0,1.0
2003-04-25,21.99,22.2,20.898,21.15,0.1510712775,1065900,0.0,1.0
2003-04-28,21.0,22.25,21.0,22.16,0.158285556,1623400,0.0,1.0
2003-04-29,22.11,23.0,22.11,22.8,0.16285698,1437800,0.0,1.0
2003-04-30,22.89,23.28,21.75,22.8,0.16285698,790800,0.0,1.0
2003-05-01,22.67,22.84,22.35,22.5,0.160714125,1070300,0.0,1.0
2003-05-02,22.45,23.0,22.4,22.631,0.16164983835,881000,0.0,1.0
2003-05-05,22.42,24.39,22.42,23.37,0.1669284045,1032100,0.0,1.0
2003-05-06,23.37,24.19,22.9,23.22,0.165856977,1068900,0.0,1.0
2003-05-07,23.22,23.8,22.85,23.635,0.16882125975,962400,0.0,1.0
2003-05-08,23.31,23.41,22.77,22.88,0.163428408,717600,0.0,1.0
2003-05-09,22.9,23.1,22.3,22.62,0.161571267,423300,0.0,1.0
2003-05-12,22.89,23.95,22.7,23.53,0.1680712605,842000,0.0,1.0
2003-05-13,23.7,25.25,23.55,25.15,0.1796426775,1300500,0.0,1.0
2003-05-14,25.88,25.93,24.32,24.48,0.174856968,1365500,0.0,1.0
2003-05-15,24.58,24.98,24.15,24.46,0.174714111,763200,0.0,1.0
2003-05-16,24.52,24.6,23.0,23.79,0.1699284015,926200,0.0,1.0
2003-05-19,23.3,23.42,20.53,20.79,0.1484998515,2176600,0.0,1.0
2003-05-20,21.35,21.95,20.55,21.75,0.1553569875,1443500,0.0,1.0
2003-05-21,21.76,21.79,20.76,21.19,0.1513569915,675100,0.0,1.0
2003-05-22,21.18,22.84,21.1,22.59,0.1613569815,1019900,0.0,1.0
2003-05-23,22.87,23.2,22.1,22.12,0.157999842,583700,0.0,1.0
2003-05-27,22.05,22.95,22.0,22.69,0.1620712665,991700,0.0,1.0
2003-05-28,22.81,23.45,21.75,22.6,0.16142841,723400,0.0,1.0
2003-05-29,22.54,23.01,22.11,22.8,0.16285698,519800,0.0,1.0
2003-05-30,22.83,22.95,22.15,22.45,0.1603569825,748300,0.0,1.0
2003-06-02,22.51,24.25,22.51,23.3,0.166428405,1253400,0.0,1.0
2003-06-03,23.29,24.06,23.05,23.861,0.17043554385,610600,0.0,1.0
2003-06-04,24.11,25.2,24.01,24.4,0.17428554,887200,0.0,1.0
2003-06-05,24.49,25.44,23.63,25.41,0.1814998185,936000,0.0,1.0
2003-06-06,25.74,26.35,23.3,23.61,0.1686426885,1369600,0.0,1.0
2003-06-09,23.62,23.69,22.5,23.001,0.16429269285,909400,0.0,1.0
2003-06-10,22.02,23.58,20.82,22.7,0.162142695,4459500,0.0,1.0
2003-06-11,22.12,22.85,21.9,22.45,0.1603569825,1283800,0.0,1.0
2003-06-12,22.19,22.49,21.22,21.92,0.156571272,1318400,0.0,1.0
2003-06-13,21.21,21.35,18.05,19.2,0.13714272,4716000,0.0,1.0
2003-06-16,19.44,21.77,19.4,21.75,0.1553569875,2301800,0.0,1.0
2003-06-17,21.84,22.3,21.12,21.21,0.1514998485,1253000,0.0,1.0
2003-06-18,21.37,21.87,21.12,21.46,0.153285561,785800,0.0,1.0
2003-06-19,21.4,22.15,21.4,21.97,0.1569284145,1101800,0.0,1.0
2003-06-20,22.17,22.55,21.21,21.7,0.154999845,929900,0.0,1.0
2003-06-23,21.56,21.85,21.23,21.5,0.153571275,621400,0.0,1.0
2003-06-24,21.4,23.98,21.4,22.85,0.1632141225,2405800,0.0,1.0
2003-06-25,23.5,24.14,22.55,23.12,0.165142692,1355600,0.0,1.0
2003-06-26,23.22,25.21,23.12,24.88,0.177714108,2304100,0.0,1.0
2003-06-27,24.99,25.89,24.72,24.9,0.177856965,1293700,0.0,1.0
2003-06-30,25.09,26.24,24.91,25.55,0.1824998175,1858000,0.0,1.0
2003-07-01,25.6,25.6,24.26,24.75,0.1767855375,882600,0.0,1.0
2003-07-02,25.96,27.5,25.67,27.16,0.193999806,2790800,0.0,1.0
2003-07-03,26.93,27.9,26.8,27.75,0.1982140875,585900,0.0,1.0
2003-07-07,27.5,28.6,26.3,26.8,0.19142838,1390500,0.0,1.0
2003-07-08,27.0,27.6,26.75,27.43,0.1959283755,767900,0.0,1.0
2003-07-09,27.4,28.04,26.901,27.56,0.196856946,688000,0.0,1.0
2003-07-10,27.37,27.94,26.7,26.91,0.1922140935,625300,0.0,1.0
2003-07-11,26.61,27.25,26.02,26.49,0.1892140965,566900,0.0,1.0
2003-07-14,26.64,28.55,26.49,28.14,0.200999799,847300,0.0,1.0
2003-07-15,26.67,28.02,26.16,26.38,0.188428383,1256300,0.0,1.0
2003-07-16,26.65,27.0,24.5,25.48,0.181999818,966700,0.0,1.0
2003-07-17,25.24,25.48,24.57,25.28,0.180571248,1224400,0.0,1.0
2003-07-18,25.51,25.54,22.55,24.15,0.1724998275,2588300,0.0,1.0
2003-07-21,24.16,24.16,22.97,23.53,0.1680712605,780300,0.0,1.0
2003-07-22,23.53,24.99,23.48,24.7,0.176428395,823200,0.0,1.0
2003-07-23,24.86,26.73,24.85,26.67,0.1904998095,1564200,0.0,1.0
2003-07-24,26.9,27.35,26.2,26.4,0.18857124,774400,0.0,1.0
2003-07-25,26.09,27.1,26.09,27.02,0.192999807,395300,0.0,1.0
2003-07-28,26.55,27.47,26.51,26.62,0.190142667,535400,0.0,1.0
2003-07-29,26.75,27.0,26.25,26.69,0.1906426665,382700,0.0,1.0
2003-07-30,26.75,26.77,25.85,25.955,0.18539267175,377600,0.0,1.0
2003-07-31,26.25,26.3,24.8,26.2,0.18714267,609600,0.0,1.0
2003-08-01,25.92,26.0,24.95,24.95,0.1782141075,452800,0.0,1.0
2003-08-04,24.95,25.16,24.3,24.95,0.1782141075,262600,0.0,1.0
2003-08-05,25.1,25.45,24.26,24.31,0.1736426835,220300,0.0,1.0
2003-08-06,24.4,24.5,22.87,23.36,0.166856976,579500,0.0,1.0
2003-08-07,23.11,23.35,22.6,23.09,0.1649284065,563800,0.0,1.0
2003-08-08,23.15,23.75,23.08,23.49,0.1677855465,238500,0.0,1.0
2003-08-11,23.35,24.93,23.34,24.82,0.177285537,448600,0.0,1.0
2003-08-12,24.93,25.0,24.14,24.87,0.1776426795,215000,0.0,1.0
2003-08-13,24.88,25.24,24.08,24.22,0.172999827,324100,0.0,1.0
2003-08-14,24.32,25.48,24.23,24.94,0.178142679,806700,0.0,1.0
2003-08-15,25.1,25.24,24.57,24.99,0.1784998215,365500,0.0,1.0
2003-08-18,25.1,25.13,24.39,24.85,0.1774998225,452500,0.0,1.0
2003-08-19,24.9,25.98,24.64,25.84,0.184571244,621800,0.0,1.0
2003-08-20,25.71,28.86,25.71,27.72,0.197999802,2095500,0.0,1.0
2003-08-21,28.25,29.72,28.23,28.83,0.2059283655,1396700,0.0,1.0
2003-08-22,28.97,29.37,28.5,28.8,0.20571408,599700,0.0,1.0
2003-08-25,28.51,28.66,27.25,28.07,0.2004997995,492300,0.0,1.0
2003-08-26,27.9,30.15,27.4,29.79,0.2127855015,941300,0.0,1.0
2003-08-27,30.0,33.1,29.92,32.37,0.2312140545,2380200,0.0,1.0
2003-08-28,32.98,33.0,30.65,31.64,0.225999774,980000,0.0,1.0
2003-08-29,31.49,33.78,31.25,33.33,0.2380711905,795000,0.0,1.0
2003-09-02,33.23,34.69,32.4,33.65,0.2403569025,1935900,0.0,1.0
2003-09-03,34.52,35.44,32.96,33.3,0.237856905,1702400,0.0,1.0
2003-09-04,33.2,33.8,32.8,33.49,0.2392140465,588600,0.0,1.0
2003-09-05,33.31,35.3,33.3,34.55,0.2467854675,1488900,0.0,1.0
2003-09-08,34.22,35.5,34.0,34.72,0.247999752,1192800,0.0,1.0
2003-09-09,34.66,36.53,34.63,35.51,0.2536426035,776800,0.0,1.0
2003-09-10,35.3,36.27,33.6,33.91,0.2422140435,760200,0.0,1.0
2003-09-11,34.04,34.25,32.07,32.87,0.2347854795,1270400,0.0,1.0
2003-09-12,32.77,34.76,32.5,34.57,0.2469283245,1153000,0.0,1.0
2003-09-15,34.75,36.14,34.45,35.51,0.2536426035,1276900,0.0,1.0
2003-09-16,37.05,37.43,35.65,35.9,0.256428315,1548900,0.0,1.0
2003-09-17,36.2,36.97,35.43,35.75,0.2553568875,800300,0.0,1.0
2003-09-18,36.2,36.82,35.6,36.54,0.260999739,872500,0.0,1.0
2003-09-19,36.5,37.6,35.79,37.0,0.26428545,686100,0.0,1.0
2003-09-22,36.46,40.24,36.33,38.79,0.2770711515,1610000,0.0,1.0
2003-09-23,39.15,39.5,38.17,39.13,0.2794997205,746200,0.0,1.0
2003-09-24,39.28,39.33,37.89,38.0,0.2714283,527500,0.0,1.0
2003-09-25,37.89,38.45,33.739,34.81,0.2486426085,1493700,0.0,1.0
2003-09-26,34.1,35.73,33.33,33.49,0.2392140465,870500,0.0,1.0
2003-09-29,32.51,33.85,30.42,33.48,0.239142618,2876100,0.0,1.0
2003-09-30,33.79,36.11,33.05,33.56,0.239714046,1479400,0.0,1.0
